project_id,encoded_project_id,project_name,hrera_project_name,registration_number,quarter_end_date,source_quarter_end_date,quarter_label,total_units,total_plots,total_apartments,total_garages,sold_upto_registration_units,sold_in_quarter_units,plots_sold_in_quarter,apartments_sold_in_quarter,garages_sold_in_quarter,cumulative_sold_units,cumulative_absorption_pct,cumulative_sold_units_raw,capped_at_total_units,plots_sold_upto_registration,apartments_sold_upto_registration,garages_sold_upto_registration,plinth_code,rera_number,quarterly_schedule_url
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-06-30,31/06/2024,APR-JUN,1113,0,1113,0,0,7,0,7,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-09-30,30/09/2024,JUL-SEP,1113,0,1113,0,0,0,0,0,0,106,9.52%,106,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-12-31,31/12/2024,OCT-DEC,1113,0,1113,0,0,6,0,6,0,112,10.06%,112,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-03-31,31/03/2025,JAN-MAR,1113,0,1113,0,0,2,0,2,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-06-30,31/06/2025,APR-JUN,1113,0,1113,0,0,0,0,0,0,114,10.24%,114,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-09-30,30/09/2025,JUL-SEP,1113,0,1113,0,0,1,0,1,0,115,10.33%,115,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2025-12-31,31/12/2025,OCT-DEC,1113,0,1113,0,0,1,0,1,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-03-31,31/03/2026,JAN-MAR,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2026-06-30,31/06/2026,APR-JUN,1113,0,1113,0,0,0,0,0,0,116,10.42%,116,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
1406,MTQwNg==,DLF Privana South,DLF PRIVANA SOUTH,GGM/772/504/2023/116 DATED 18.12.2023,2024-03-31,31/03/2024,JAN-MAR,1113,0,1113,0,0,99,0,99,0,99,8.89%,99,false,0,0,0,GGM-77-PRI,GGM/772/504/2023/116,https://haryanarera.gov.in/assistancecontrol/print_quarterly_schedules/Mg==/MTQwNg==/MjAyMw==
